Unnamed: 0,Date,User,Tweet,Emotion
1935,2019-04-20 10:47:16+00:00,mithunmdelhi,i stand here on behalf of a man whom i have known from the day i was born he has been my ally through the most beautiful and the most painful moments of my life  priyanka gandhi on rahul in wayanad  priyankagandhi rahulgandhi loksabhaelections,pos
1936,2019-04-20 10:45:43+00:00,AbMohanty858,"dear ecisveep please clear people whom will vote 
 rahulgandhi 
or 
 raulvinci  
if he amended raulvinci not rahulgandhi so why he campaign as rahul gandhi
is it not illigal  

incindia anjanaomkashyap swetasinghat priyankac priyankagandhi amitshah pandajay",neg
1937,2019-04-20 10:39:14+00:00,lifenotneeded,"being an unbiased channel well say rahul gandhi is in his own way in ending congress bjp has no motive at all but there is a little place for communalism they bring growth for industrialization
abkibaarkiskisarkar apelections loksabhaelections chowkidarchorhai",pos
1938,2019-04-20 09:29:44+00:00,Ashish__Chandel,rahulgandhi were always respected amp vll respect our martyrs in  karkare arrested  suspects who all were belongs to sangha parivar regarding abhinav bharat in ruling govt of inc only in  one was retired major ramesh upadhyay we can say it a political attack on bjp by inc,pos
1939,2019-04-20 09:27:25+00:00,yashntrivedi,"mr rahulgandhi and incindia 
indian constitution  is the best in world but there are few loopholes  in it 
and the biggest of it is reservation  can you fix it  if yes i will surely vote for you 
but i know given a chance narendramodi can fix this 

congresshaina bjp",neg
1940,2019-04-20 09:19:22+00:00,darweenvasudev,having met rahulgandhi many times over the years i will always vouch that he is a graceful and dignified man and even his worst detractors cant point fingers at that qualities all the best rahul bhai loksabhaelections,pos
1941,2019-04-20 08:46:23+00:00,sarvmanglamcom,"i am sure that rahulgandhi will reply to the questions asked by the ecisveep 

but gvlnrao has no answer how a lady  undertrial facing the charges of terrorism inducted in the bjp and awarded with the loksabhaelections ticket 

bhaktcharitra of bjpindia 
poetry",neg
1942,2019-04-20 08:34:06+00:00,josephjohn2611,rt timesofindia loksabhaelections  amethi returning officer orders postponement of scrutiny of congress president rahul gandhis nomination papers to nd april ani,neg
1943,2019-04-20 08:30:04+00:00,ravikumar455,"amethi returning officer orders postponement of scrutiny of congress president rahul gandhis nomination papers to nd april ani
loksabhaelections",neg
1944,2019-04-20 08:27:06+00:00,timesofindia,loksabhaelections  amethi returning officer orders postponement of scrutiny of congress president rahul gandhis nomination papers to nd april ani,neg
1945,2019-04-20 08:26:49+00:00,ISunilAgnihotri,on what basis rahulgandhi says to ourpm  chowkidarchorhai y doesnt narendramodi n bjpindia sue dis man he is degrading d reputation of ourprimeminister wl rahul look at his past he n his mother r on bail so who is chor shut up n dont misguide d peopleofindia,neg
1946,2019-04-20 08:14:15+00:00,Anandans76,campaigning for her brother congress prez rahul gandhi in wayanad priyanka vadra gandhi slammed the union govt for working assiduously for  years to divide the country the bjp has been trying to do away with the very idea of india she said loksabhaelections wayanad,neg
1947,2019-04-20 08:13:25+00:00,miralmshah,"tale of two leaders and parties  look at  recent incidents  priyankac and sadhvi pragya rahulgandhi and jmscindia put their women voice out to dry and narendramodi ji stood like a shield and by his team member 

still ask me why do i support bjp mainbhichowkidar",neg
1948,2019-04-20 08:08:53+00:00,iamTapanPandya,incmumbai rahulgandhi india have made a commitment over congressmuktbharat and its going to be done  aayegatohmodihi bjp indiawantsmodiagain ,pos
1949,2019-04-20 08:03:55+00:00,IliasIyaz,"just a conversation with my friend who is a bjp supporter 
he says rahulgandhi is a drug addict 

yeh bjp wale kitni fake news pehlate hai 

antinationalbjp chowkidarchorhai",neg
1950,2019-04-20 07:56:24+00:00,gowri_gowd,"we are witnessing large attendance of people in rahulgandhi s amp priyankagandhi  s meetings amp roadshows more so in many incindia leaders meetings

there is no such gatherings in bjp leaders meetings or roadshows

how come media is arguing that people will vote for bjp",neg
1951,2019-04-20 07:50:30+00:00,maqbool_sm,"we faced violence when we were young rahul is a man who is ridiculed for his courage he is abused daily by his opponents his martyred father is called a thief his mother is called names but he doesnt back off priyankagandhi 
loksabhaelections",neg
1952,2019-04-20 07:42:07+00:00,PrateekJain28,"ani did doltish renegade indira gandhi divided bangladesh wth her own hand by taking knife in her hand  

loksabhaelections",neg
1953,2019-04-20 07:35:19+00:00,eparitosh,"narendramodi tempts me to vote for bjpindia 

rahulgandhi compels me to vote for bjp ",neg
1954,2019-04-20 07:27:29+00:00,shekhawatism,indian media channels never go to sonia gandhi and ask her what she used to do in italy but because of swamy indians know what she used to do and on what motto she came to india loksabhaelections,pos
1955,2019-04-20 07:17:38+00:00,SanjayCho,republicbharat swamy was right when he said that rahul gandhi is a fraudster he has two passport one being british and uses his real name raul vinci when out of india he should be stopped from contesting loksabhaelections as hes a foreigner cuz no indian can have  passports,neg
1956,2019-04-20 07:10:19+00:00,pandeyharsh9,raulvinci rahulgandhi raga all these are sameusing at place where its requirednow its clear rahul baba republic republicbharat,neg
1957,2019-04-20 07:05:14+00:00,QadirQd,"rt jhasanjay dear narendramodi  when are bjp and you formally apologising to the people of mumbai maharashtra and india for insulting the brave martyr hemantkarkare who died fighting to save us sadhvipragyasinghthakur 
ashokchavaninc milinddeora rahulgandhi incindia",neg
1958,2019-04-20 06:14:01+00:00,KhushbooTweets,"sonia gandhi and rahul gandhi were granted bail by delhis patiala house court after they furnished personal bonds in national heralds case

madam pragyathakur changed under terror conspiracy is on bail citing health issues

got it mr modi

loksabhaelections",neg
1959,2019-04-20 05:25:37+00:00,mohan71105,oppn shudnt fall in the trap laid by rssbjp to divert the discussion to divisive issues incindia n rahulgandhi must go back to people issues and defeat rssbjp decisively pragya kasab rss bjp martyrs,neg
1960,2019-04-20 05:16:09+00:00,bhavinhjoshi,rahul rajeev khan aka rahulgandhi  and all the family memberse are accused in nationalherald money laundering case and they all are out on bail still some fools want him to be pm  we dont want a criminal as pm,pos
1961,2019-04-20 04:14:57+00:00,Rakeshjeeinc,"dear narendramodi  when are bjp and you formally apologising to the people of mumbai maharashtra and india for insulting the brave martyr hemantkarkare who died fighting to save us sadhvipragyasinghthakur 
ashokchavaninc milinddeora rahulgandhi incindia",neg
1962,2019-04-20 04:10:24+00:00,pushparaj10,"deeptisachdeva todays question

do you think congress should immediately withdraw  candidature of rahul amp sonia gandhi  who are on bail  

loksabhaelections elections",neg
1963,2019-04-20 03:59:56+00:00,airnews_hyd,"election commission bars himachal pradesh bjp president satpal satti from campaigning for  hours for derogatory remarks against rahul gandhi
loksabhaelections
pollswithair",neg
1964,2019-04-20 02:56:17+00:00,ddnews_jammu,senior bjp leader pm narendra modi amp congress president rahul gandhi to hold election rallies in bihar today loksabhaelections,pos
1965,2019-04-20 02:45:06+00:00,WoodyGats,whole country is trapped and stuck with gandhi and kashmir and its not going to change ever loksabhaelections,neg
1966,2019-04-20 01:17:07+00:00,skfm76,"sadhavi incindia digvijaya rahulgandhi priyankagandhi incindia  is an idiotic party 

slowly slowy they r forgetting naya 

and falling in trap of nonsense narrative of bjp

they should keep telling ppl what they have done in  yrs 

what they r going to do in next  years 

apart from these  every discussion is nonsense",neg
1967,2019-04-19 18:32:40+00:00,KumarSoneta,abhishekbarari narendramodi arunjaitley agreed even gst slashed on housing is big scam no benefits for home buyers when bjp govt announced option to builders for itc vs reduced gst rates without itc no developer will choose to follow new gst rates without itc arunjaitley just took fake credits rahulgandhi help,neg
1968,2019-04-19 18:11:42+00:00,vedpandey9,"reporter rahul ji whats the biggest problem of todays farmers

rahulgandhi they have no wifi connectivity in their farms",neg
1969,2019-04-19 18:05:18+00:00,KumarSoneta,setback for home buyers when bjp govt announced option to builders for itc vs reduced gst rates without itc eventually no benefit to customers fake gstnews  announcement by arunjaitely gstcouncilmeeting narendramodi rahulgandhi incindia finminindia ndtv election,neg
1970,2019-04-19 17:51:31+00:00,I_M_H_KUMAR,"ranaayyub how the amp like you know it 
at the back door r u a bjp member 
btw after the star campaigner for bjp rahulgandhi  your gang is must profitable for bjp ",neg
1971,2019-04-19 17:35:52+00:00,kazhugan,priyankachaturvedi isnt the only one take the very voluble shazia ilmi who went from aap to bjp gaurav bhatia who went there from sp rahul narvekar who did a priyanka in reverse almost by going from the shivsena to ncp among the ones i didnt nametoo many to relate,neg
1972,2019-04-19 16:49:07+00:00,Mahipalsinh_INC,"i strongly condemn the attack on the party colleague hardikpatel  such attacks on incgujarat
leaders shows the desperation of bjp in gujarat which is staring at its defeat in loksabhaelections 

gujarat is land of mahatma gandhi ji amp  will not tolerate such violence",neg
1973,2019-04-19 16:40:32+00:00,DurgeshChandMi1,pariwarbad priyanka chaturvedi worked for congress as dedicated leader for ten years and got nothing priyanka vadra got birth in gandhi familydid nothing and became partys general secretary rahul ji fact to yahi hai narahulgandhi congressmanifesto,neg
1974,2019-04-19 16:12:51+00:00,Poojamadan17,"rahul gandhi claims
modi ji is chowkidar for ambani adani 

reality is
mukesh ambani endorse congress candidate milind deora

congress leader kapil sibal defends anil ambani is court 

thats how these idiots are fooling us since  years
rahulgandhi
incindia",neg
1975,2019-04-19 15:20:28+00:00,mr_ajaz4j,"some very important  bill passed in last  years outside the parliament

gharwapsi 
lovezihad 
beefban 
antinationalism  
moblynching 

but no one taking credit thats what i like this people

bjp bjpindia congress
narendramodi rahulgandhi r",pos
1976,2019-04-19 15:11:30+00:00,TheLeaflet_in,"loksabhaelections 

election commission bars himachal pradesh bjp chief satpal singh satti from election campaigning for  hours starting from  am tomorrow for using an obscene slur for congress chief rahul gandhi",neg
1977,2019-04-19 14:53:08+00:00,NishiBhardwaj8,congress is getting depleted of important persons like hemant vishwas sarma  of northeast tom vadakkanalpesh and the latest priyanka chaturvedi this speaks of the incompetent leadership of rahul gandhi his advisors are now bent upon to see his total fall bjp namobharat,neg
1978,2019-04-19 14:50:14+00:00,Ekramul_Jabbar,"vote for democracy
vote for nation
vote for azaadi
azaadi from danga party
bjp 
bjp 
chowkidar 
democracy
eradnanjaved 
rahulgandhi",pos
1979,2019-04-19 14:46:47+00:00,drnitinchaube,"incindia indiatoday
shivaroor rahulkanwal rahulgandhi choice 

hemantkarkare vs pragyathakur 

what does bjp pick between the two

its a choice between 

nationalism and patriotism  vs saffronterror and extremism 

new lows in loksabhaelections",pos
1980,2019-04-19 13:45:21+00:00,imtbshah,"incindia rahulgandhi cannot win any election untill n unless u go through the procedure of cleansing ur party a deep introspection is required same flip flop happnd during  n their only option remains bjp or ss why priyankachaturvedi 
priyankaquitscong",neg
1981,2019-04-19 13:24:37+00:00,Im_SVee,loksabhaelections elections if indian election candidates were to be cast in gameofthrones rahul would be theon greyjoy i suppose,neg
